blue_sd: .word 16, 16
.byte 199,199,199,199,199,199,83,83,83,83,199,199,199,199,199,199,
199,199,199,199,199,83,127,127,127,127,83,199,199,199,199,199,
199,199,199,199,83,255,83,127,127,83,255,83,199,199,199,199,
199,199,199,199,83,255,83,127,127,83,255,83,199,199,199,199,
199,199,199,199,83,127,127,127,127,127,127,83,199,199,199,199,
199,199,199,199,83,127,83,127,127,83,127,83,199,199,199,199,
199,199,199,83,83,83,110,110,127,127,83,83,83,199,199,199,
199,199,83,243,83,83,83,83,83,83,83,83,227,83,199,199,
199,199,83,83,83,218,83,255,255,83,218,83,83,83,199,199,
199,199,83,83,127,83,227,83,83,227,83,127,83,83,199,83,
199,199,83,127,127,110,83,227,227,83,110,127,127,83,83,83,
199,199,83,127,127,83,218,83,83,218,83,127,127,83,127,83,
199,199,199,83,83,83,83,218,218,83,83,83,83,83,83,199,
199,199,199,199,83,110,110,83,83,127,127,83,199,199,199,199,
199,199,199,83,127,127,83,199,199,83,127,127,83,199,199,199,
199,199,199,83,83,83,83,199,199,83,83,83,83,199,199,199,


