orange_f2: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,243,199,199,199,199,199,199,199,199,
199,199,243,243,199,199,243,243,243,199,199,243,243,199,199,199,
199,199,243,243,243,199,243,243,243,199,243,243,243,199,199,199,
199,199,199,243,243,199,199,243,199,199,243,243,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,83,83,83,83,83,83,83,199,199,199,199,
199,199,199,83,83,83,83,23,23,95,83,95,83,83,199,199,
199,199,83,83,23,23,95,83,23,23,95,83,23,95,83,199,
199,83,83,83,83,23,23,23,83,23,23,83,23,23,23,83,
83,83,255,255,255,83,23,23,83,23,23,14,83,23,14,83,
83,255,0,0,255,83,23,14,83,23,14,14,83,14,83,83,
83,255,0,0,0,255,83,83,83,83,83,83,14,83,83,199,
83,255,0,0,0,255,14,83,14,83,14,14,83,83,199,199,
199,83,255,255,255,83,83,14,83,83,14,83,83,199,199,199,
199,199,83,83,83,83,83,83,83,83,83,83,199,199,199,199,


