pink_f1: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,243,199,199,199,243,199,199,199,243,199,199,199,
199,199,199,199,199,243,199,199,243,199,199,243,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,83,83,83,83,83,83,83,199,199,199,199,199,
199,199,83,83,158,83,167,158,158,83,83,83,83,199,199,199,
199,83,167,158,83,167,158,158,83,167,158,158,83,83,199,199,
83,158,158,158,83,158,158,83,158,158,158,83,83,83,83,199,
83,142,158,83,142,158,158,83,158,158,83,255,255,255,83,83,
83,83,142,83,142,142,158,83,142,158,83,255,0,0,255,83,
199,83,83,142,83,83,83,83,83,83,255,0,0,0,255,83,
199,199,83,83,142,142,83,142,83,142,255,0,0,0,255,83,
199,199,199,83,83,142,83,83,142,83,83,255,255,255,83,199,
199,199,199,199,83,83,83,83,83,83,83,83,83,83,199,199,


