pink_mu: .word 16, 16
.byte 199,199,199,199,199,199,83,83,83,83,199,199,199,199,199,199,
199,199,199,199,199,83,127,127,127,127,83,199,199,199,199,199,
199,199,199,199,83,127,127,127,127,127,110,83,199,199,199,199,
199,199,199,199,83,127,127,127,127,127,110,83,199,199,199,199,
83,83,199,199,83,127,83,83,83,83,110,83,199,199,199,199,
83,127,83,199,199,83,158,158,158,158,83,199,199,199,199,199,
83,127,127,83,83,158,158,158,158,158,142,83,83,199,199,199,
83,127,127,83,158,83,83,83,83,83,83,142,83,83,199,199,
199,83,110,83,83,158,158,158,158,158,142,83,83,127,83,199,
199,199,83,83,158,83,158,158,158,158,158,142,83,110,127,83,
199,199,199,83,83,127,83,83,83,83,83,83,83,83,110,83,
199,199,199,83,83,127,127,110,83,142,83,83,83,199,83,83,
199,199,199,199,83,83,83,83,142,83,83,83,199,199,199,199,
199,199,199,83,83,127,83,83,83,83,110,83,83,199,199,199,
199,199,83,127,127,110,83,199,199,83,110,110,127,83,199,199,
199,199,83,83,83,83,199,199,199,199,83,83,83,83,199,199,


